IdDistrito,Distrito,IdSeccion,Seccion,IdCircuito
21.0,Santa Fe,22.0,Vera,00254
21.0,Santa Fe,13.0,Rosario,00345
21.0,Santa Fe,13.0,Rosario,00353
21.0,Santa Fe,13.0,Rosario,0355A
21.0,Santa Fe,13.0,Rosario,00356
21.0,Santa Fe,16.0,San Cristóbal,00178
21.0,Santa Fe,16.0,San Cristóbal,00196
21.0,Santa Fe,16.0,San Cristóbal,0196A
21.0,Santa Fe,16.0,San Cristóbal,0196B
21.0,Santa Fe,16.0,San Cristóbal,00197
21.0,Santa Fe,16.0,San Cristóbal,00198
21.0,Santa Fe,16.0,San Cristóbal,00199
21.0,Santa Fe,16.0,San Cristóbal,00200
21.0,Santa Fe,16.0,San Cristóbal,00201
21.0,Santa Fe,16.0,San Cristóbal,00202
21.0,Santa Fe,16.0,San Cristóbal,00203
21.0,Santa Fe,16.0,San Cristóbal,00204
21.0,Santa Fe,16.0,San Cristóbal,00205
21.0,Santa Fe,17.0,San Javier,00274
21.0,Santa Fe,17.0,San Javier,00275
21.0,Santa Fe,21.0,San Martín,00156
21.0,Santa Fe,21.0,San Martín,00157
21.0,Santa Fe,21.0,San Martín,00158
21.0,Santa Fe,13.0,Rosario,00349
21.0,Santa Fe,20.0,San Lorenzo,0425A
21.0,Santa Fe,18.0,San Jerónimo,00095
21.0,Santa Fe,18.0,San Jerónimo,00096
21.0,Santa Fe,18.0,San Jerónimo,0096A
21.0,Santa Fe,13.0,Rosario,0349B
21.0,Santa Fe,21.0,San Martín,00165
21.0,Santa Fe,16.0,San Cristóbal,00179
21.0,Santa Fe,13.0,Rosario,0342A
21.0,Santa Fe,20.0,San Lorenzo,00423
21.0,Santa Fe,13.0,Rosario,0347A
21.0,Santa Fe,13.0,Rosario,00360
21.0,Santa Fe,13.0,Rosario,0360A
21.0,Santa Fe,13.0,Rosario,0362A
21.0,Santa Fe,18.0,San Jerónimo,00097
21.0,Santa Fe,18.0,San Jerónimo,00098
21.0,Santa Fe,18.0,San Jerónimo,00100
21.0,Santa Fe,18.0,San Jerónimo,00101
21.0,Santa Fe,19.0,San Justo,00207
21.0,Santa Fe,19.0,San Justo,00208
21.0,Santa Fe,19.0,San Justo,0208A
21.0,Santa Fe,19.0,San Justo,0208B
21.0,Santa Fe,19.0,San Justo,0208C
21.0,Santa Fe,16.0,San Cristóbal,00180
21.0,Santa Fe,16.0,San Cristóbal,00181
21.0,Santa Fe,16.0,San Cristóbal,0181A
21.0,Santa Fe,16.0,San Cristóbal,00182
21.0,Santa Fe,16.0,San Cristóbal,00183
21.0,Santa Fe,13.0,Rosario,0354A
21.0,Santa Fe,21.0,San Martín,00166
21.0,Santa Fe,21.0,San Martín,00167
21.0,Santa Fe,21.0,San Martín,00168
21.0,Santa Fe,21.0,San Martín,00169
21.0,Santa Fe,13.0,Rosario,0345A
21.0,Santa Fe,13.0,Rosario,0356A
21.0,Santa Fe,19.0,San Justo,00209
21.0,Santa Fe,19.0,San Justo,00210
21.0,Santa Fe,16.0,San Cristóbal,00184
21.0,Santa Fe,16.0,San Cristóbal,00185
21.0,Santa Fe,22.0,Vera,0254A
21.0,Santa Fe,22.0,Vera,00255
21.0,Santa Fe,22.0,Vera,00256
21.0,Santa Fe,22.0,Vera,0256A
21.0,Santa Fe,22.0,Vera,00257
21.0,Santa Fe,17.0,San Javier,0275A
21.0,Santa Fe,17.0,San Javier,00276
21.0,Santa Fe,13.0,Rosario,0342B
21.0,Santa Fe,20.0,San Lorenzo,00417
21.0,Santa Fe,20.0,San Lorenzo,0417A
21.0,Santa Fe,13.0,Rosario,00355
21.0,Santa Fe,13.0,Rosario,0353A
21.0,Santa Fe,22.0,Vera,00251
21.0,Santa Fe,18.0,San Jerónimo,00084
21.0,Santa Fe,18.0,San Jerónimo,00085
21.0,Santa Fe,18.0,San Jerónimo,0085A
21.0,Santa Fe,18.0,San Jerónimo,00086
21.0,Santa Fe,13.0,Rosario,00357
21.0,Santa Fe,13.0,Rosario,00358
21.0,Santa Fe,13.0,Rosario,0349C
21.0,Santa Fe,13.0,Rosario,0362F
21.0,Santa Fe,17.0,San Javier,0276A
21.0,Santa Fe,17.0,San Javier,0276B
21.0,Santa Fe,17.0,San Javier,00277
21.0,Santa Fe,20.0,San Lorenzo,0417B
21.0,Santa Fe,20.0,San Lorenzo,0418A
21.0,Santa Fe,21.0,San Martín,00159
21.0,Santa Fe,21.0,San Martín,00160
21.0,Santa Fe,22.0,Vera,00258
21.0,Santa Fe,22.0,Vera,00259
21.0,Santa Fe,22.0,Vera,00260
21.0,Santa Fe,22.0,Vera,00261
21.0,Santa Fe,13.0,Rosario,0349D
21.0,Santa Fe,13.0,Rosario,00350
21.0,Santa Fe,13.0,Rosario,0350A
21.0,Santa Fe,13.0,Rosario,00351
21.0,Santa Fe,18.0,San Jerónimo,00087
21.0,Santa Fe,13.0,Rosario,00343
21.0,Santa Fe,13.0,Rosario,0351A
21.0,Santa Fe,13.0,Rosario,00352
21.0,Santa Fe,13.0,Rosario,0343A
21.0,Santa Fe,13.0,Rosario,00344
21.0,Santa Fe,20.0,San Lorenzo,0418B
21.0,Santa Fe,20.0,San Lorenzo,00419
21.0,Santa Fe,16.0,San Cristóbal,00186
21.0,Santa Fe,16.0,San Cristóbal,00187
21.0,Santa Fe,16.0,San Cristóbal,00188
21.0,Santa Fe,18.0,San Jerónimo,00088
21.0,Santa Fe,18.0,San Jerónimo,00089
21.0,Santa Fe,20.0,San Lorenzo,0425B
21.0,Santa Fe,21.0,San Martín,00161
21.0,Santa Fe,17.0,San Javier,0277A
21.0,Santa Fe,17.0,San Javier,0277B
21.0,Santa Fe,17.0,San Javier,00279
21.0,Santa Fe,17.0,San Javier,00280
21.0,Santa Fe,17.0,San Javier,00281
21.0,Santa Fe,20.0,San Lorenzo,00424
21.0,Santa Fe,22.0,Vera,00262
21.0,Santa Fe,22.0,Vera,00263
21.0,Santa Fe,22.0,Vera,00264
21.0,Santa Fe,22.0,Vera,00267
21.0,Santa Fe,22.0,Vera,00268
21.0,Santa Fe,13.0,Rosario,0362B
21.0,Santa Fe,22.0,Vera,00252
21.0,Santa Fe,22.0,Vera,00253
21.0,Santa Fe,16.0,San Cristóbal,00189
21.0,Santa Fe,16.0,San Cristóbal,00191
21.0,Santa Fe,13.0,Rosario,00363
21.0,Santa Fe,21.0,San Martín,00153
21.0,Santa Fe,21.0,San Martín,00154
21.0,Santa Fe,19.0,San Justo,0210A
21.0,Santa Fe,19.0,San Justo,00211
21.0,Santa Fe,19.0,San Justo,00212
21.0,Santa Fe,19.0,San Justo,0212A
21.0,Santa Fe,19.0,San Justo,00213
21.0,Santa Fe,21.0,San Martín,00155
21.0,Santa Fe,13.0,Rosario,0362C
21.0,Santa Fe,21.0,San Martín,00162
21.0,Santa Fe,21.0,San Martín,00163
21.0,Santa Fe,21.0,San Martín,00164
21.0,Santa Fe,22.0,Vera,0268A
21.0,Santa Fe,22.0,Vera,0268B
21.0,Santa Fe,22.0,Vera,00269
21.0,Santa Fe,22.0,Vera,00270
21.0,Santa Fe,22.0,Vera,00271
21.0,Santa Fe,16.0,San Cristóbal,00174
21.0,Santa Fe,16.0,San Cristóbal,00175
21.0,Santa Fe,16.0,San Cristóbal,00176
21.0,Santa Fe,18.0,San Jerónimo,00091
21.0,Santa Fe,18.0,San Jerónimo,00092
21.0,Santa Fe,19.0,San Justo,00214
21.0,Santa Fe,19.0,San Justo,0214A
21.0,Santa Fe,16.0,San Cristóbal,00192
21.0,Santa Fe,16.0,San Cristóbal,00193
21.0,Santa Fe,16.0,San Cristóbal,00194
21.0,Santa Fe,16.0,San Cristóbal,00195
21.0,Santa Fe,16.0,San Cristóbal,00177
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,113
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,8
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,9
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,10
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,11
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,12
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,13
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,14
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,15
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",2.0,Río Grande,16
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",3.0,Antártida Argentina,301
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",3.0,Antártida Argentina,302
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",3.0,Antártida Argentina,303
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",3.0,Antártida Argentina,304
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",3.0,Antártida Argentina,306
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",3.0,Antártida Argentina,307
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",5.0,Tolhuin,21
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,101
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,102
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,103
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,104
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,105
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,106
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,107
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,108
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,109
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,110
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,111
24.0,"Tierra del Fuego,Antártida e Islas del Atlántico Sur",1.0,Ushuaia,112
5.0,Corrientes,1.0,Capital,0005C
5.0,Corrientes,7.0,Santo Tomé,00040
5.0,Corrientes,7.0,Santo Tomé,00041
5.0,Corrientes,7.0,Santo Tomé,00042
5.0,Corrientes,7.0,Santo Tomé,00043
5.0,Corrientes,7.0,Santo Tomé,00044
5.0,Corrientes,7.0,Santo Tomé,00045
5.0,Corrientes,2.0,Goya,0012C
5.0,Corrientes,2.0,Goya,00013
5.0,Corrientes,2.0,Goya,0013A
5.0,Corrientes,12.0,Empedrado,00072
5.0,Corrientes,12.0,Empedrado,00073
5.0,Corrientes,12.0,Empedrado,0073A
5.0,Corrientes,12.0,Empedrado,00074
5.0,Corrientes,12.0,Empedrado,00075
5.0,Corrientes,12.0,Empedrado,00076
5.0,Corrientes,13.0,San Roque,00077
5.0,Corrientes,1.0,Capital,00006
5.0,Corrientes,21.0,San Cosme,00128
5.0,Corrientes,21.0,San Cosme,0128A
5.0,Corrientes,21.0,San Cosme,00129
5.0,Corrientes,21.0,San Cosme,00130
5.0,Corrientes,21.0,San Cosme,0130A
5.0,Corrientes,21.0,San Cosme,00131
5.0,Corrientes,22.0,General Alvear,00132
5.0,Corrientes,2.0,Goya,00014
5.0,Corrientes,2.0,Goya,00015
5.0,Corrientes,2.0,Goya,00016
5.0,Corrientes,3.0,Curuzú Cuatiá,00017
5.0,Corrientes,1.0,Capital,00007
5.0,Corrientes,13.0,San Roque,00078
5.0,Corrientes,13.0,San Roque,00079
5.0,Corrientes,13.0,San Roque,00080
5.0,Corrientes,22.0,General Alvear,00133
5.0,Corrientes,22.0,General Alvear,00134
5.0,Corrientes,22.0,General Alvear,00135
5.0,Corrientes,23.0,San Miguel,00136
5.0,Corrientes,1.0,Capital,00001
5.0,Corrientes,1.0,Capital,0007A
5.0,Corrientes,13.0,San Roque,00081
5.0,Corrientes,13.0,San Roque,00082
5.0,Corrientes,14.0,General Paz,00083
5.0,Corrientes,14.0,General Paz,00084
5.0,Corrientes,14.0,General Paz,00085
5.0,Corrientes,23.0,San Miguel,00137
5.0,Corrientes,23.0,San Miguel,00138
5.0,Corrientes,23.0,San Miguel,00139
5.0,Corrientes,23.0,San Miguel,00140
5.0,Corrientes,24.0,Itatí,00141
5.0,Corrientes,1.0,Capital,00002
5.0,Corrientes,7.0,Santo Tomé,00046
5.0,Corrientes,7.0,Santo Tomé,00047
5.0,Corrientes,7.0,Santo Tomé,00048
5.0,Corrientes,8.0,Paso de los Libres,00049
5.0,Corrientes,1.0,Capital,0007B
5.0,Corrientes,14.0,General Paz,00086
5.0,Corrientes,14.0,General Paz,00087
5.0,Corrientes,14.0,General Paz,0087A
5.0,Corrientes,14.0,General Paz,00088
5.0,Corrientes,14.0,General Paz,00089
5.0,Corrientes,14.0,General Paz,00090
5.0,Corrientes,15.0,Saladas,00091
5.0,Corrientes,24.0,Itatí,00142
5.0,Corrientes,24.0,Itatí,00143
5.0,Corrientes,24.0,Itatí,00144
5.0,Corrientes,25.0,Berón de Astrada,00145
5.0,Corrientes,25.0,Berón de Astrada,00146
5.0,Corrientes,25.0,Berón de Astrada,00147
5.0,Corrientes,1.0,Capital,0002A
5.0,Corrientes,1.0,Capital,00008
5.0,Corrientes,3.0,Curuzú Cuatiá,00018
5.0,Corrientes,3.0,Curuzú Cuatiá,00019
5.0,Corrientes,3.0,Curuzú Cuatiá,00020
5.0,Corrientes,3.0,Curuzú Cuatiá,00021
5.0,Corrientes,3.0,Curuzú Cuatiá,00022
5.0,Corrientes,15.0,Saladas,00092
5.0,Corrientes,1.0,Capital,00003
5.0,Corrientes,4.0,Mercedes,00023
5.0,Corrientes,1.0,Capital,00004
5.0,Corrientes,1.0,Capital,00005
5.0,Corrientes,15.0,Saladas,00093
5.0,Corrientes,15.0,Saladas,00094
5.0,Corrientes,15.0,Saladas,00095
5.0,Corrientes,16.0,San Martín,00096
5.0,Corrientes,1.0,Capital,00009
5.0,Corrientes,8.0,Paso de los Libres,00050
5.0,Corrientes,8.0,Paso de los Libres,00051
5.0,Corrientes,8.0,Paso de los Libres,00052
5.0,Corrientes,8.0,Paso de los Libres,00053
5.0,Corrientes,8.0,Paso de los Libres,00054
5.0,Corrientes,4.0,Mercedes,00024
5.0,Corrientes,16.0,San Martín,00097
5.0,Corrientes,16.0,San Martín,00098
5.0,Corrientes,16.0,San Martín,00099
5.0,Corrientes,16.0,San Martín,00100
5.0,Corrientes,16.0,San Martín,0100A
5.0,Corrientes,17.0,Concepción,00101
5.0,Corrientes,9.0,Monte Caseros,00055
5.0,Corrientes,1.0,Capital,0005A
5.0,Corrientes,17.0,Concepción,00102
5.0,Corrientes,17.0,Concepción,00103
5.0,Corrientes,17.0,Concepción,00104
5.0,Corrientes,17.0,Concepción,00105
5.0,Corrientes,17.0,Concepción,0105A
5.0,Corrientes,17.0,Concepción,00106
5.0,Corrientes,1.0,Capital,0009A
5.0,Corrientes,1.0,Capital,00010
5.0,Corrientes,4.0,Mercedes,00025
5.0,Corrientes,4.0,Mercedes,00026
5.0,Corrientes,4.0,Mercedes,00027
5.0,Corrientes,4.0,Mercedes,00028
5.0,Corrientes,4.0,Mercedes,00029
5.0,Corrientes,5.0,Esquina,00030
5.0,Corrientes,1.0,Capital,00011
5.0,Corrientes,17.0,Concepción,00107
5.0,Corrientes,18.0,Mburucuyá,00108
5.0,Corrientes,18.0,Mburucuyá,00109
5.0,Corrientes,18.0,Mburucuyá,00110
5.0,Corrientes,9.0,Monte Caseros,00056
5.0,Corrientes,9.0,Monte Caseros,00057
5.0,Corrientes,9.0,Monte Caseros,00058
5.0,Corrientes,9.0,Monte Caseros,00059
5.0,Corrientes,9.0,Monte Caseros,0059A
5.0,Corrientes,18.0,Mburucuyá,00111
5.0,Corrientes,19.0,Ituzaingó,00112
5.0,Corrientes,5.0,Esquina,00031
5.0,Corrientes,5.0,Esquina,00032
5.0,Corrientes,10.0,San Luis del Palmar,00060
5.0,Corrientes,1.0,Capital,0011A
5.0,Corrientes,2.0,Goya,00012
5.0,Corrientes,1.0,Capital,0005B
5.0,Corrientes,5.0,Esquina,0032A
5.0,Corrientes,5.0,Esquina,00033
5.0,Corrientes,5.0,Esquina,00034
5.0,Corrientes,5.0,Esquina,00035
5.0,Corrientes,6.0,Lavalle,00036
5.0,Corrientes,19.0,Ituzaingó,00113
5.0,Corrientes,19.0,Ituzaingó,00114
5.0,Corrientes,10.0,San Luis del Palmar,00061
5.0,Corrientes,10.0,San Luis del Palmar,00062
5.0,Corrientes,10.0,San Luis del Palmar,00063
5.0,Corrientes,10.0,San Luis del Palmar,00064
5.0,Corrientes,10.0,San Luis del Palmar,00065
5.0,Corrientes,10.0,San Luis del Palmar,00066
5.0,Corrientes,11.0,Bella Vista,00067
5.0,Corrientes,2.0,Goya,0012A
5.0,Corrientes,6.0,Lavalle,00037
5.0,Corrientes,6.0,Lavalle,0037A
5.0,Corrientes,19.0,Ituzaingó,00115
5.0,Corrientes,19.0,Ituzaingó,00116
5.0,Corrientes,19.0,Ituzaingó,00117
5.0,Corrientes,19.0,Ituzaingó,0117A
5.0,Corrientes,19.0,Ituzaingó,00118
5.0,Corrientes,19.0,Ituzaingó,00119
5.0,Corrientes,2.0,Goya,0012B
5.0,Corrientes,6.0,Lavalle,0037B
5.0,Corrientes,6.0,Lavalle,00038
5.0,Corrientes,6.0,Lavalle,00039
5.0,Corrientes,19.0,Ituzaingó,00120
5.0,Corrientes,20.0,Sauce,00121
5.0,Corrientes,20.0,Sauce,00122
5.0,Corrientes,20.0,Sauce,00123
5.0,Corrientes,20.0,Sauce,00124
5.0,Corrientes,11.0,Bella Vista,00068
5.0,Corrientes,20.0,Sauce,00125
5.0,Corrientes,21.0,San Cosme,00126
5.0,Corrientes,11.0,Bella Vista,00069
5.0,Corrientes,11.0,Bella Vista,00070
5.0,Corrientes,11.0,Bella Vista,00071
5.0,Corrientes,21.0,San Cosme,00127
13.0,Mendoza,7.0,Luján de Cuyo,00061
13.0,Mendoza,6.0,Maipú,00053
13.0,Mendoza,6.0,Maipú,0047A
13.0,Mendoza,3.0,Guaymallén,0030C
13.0,Mendoza,6.0,Maipú,00047
13.0,Mendoza,2.0,Godoy Cruz,0027B
13.0,Mendoza,2.0,Godoy Cruz,00027
13.0,Mendoza,3.0,Guaymallén,0030A
13.0,Mendoza,3.0,Guaymallén,0030B
13.0,Mendoza,3.0,Guaymallén,00031
13.0,Mendoza,6.0,Maipú,00048
13.0,Mendoza,4.0,Las Heras,00035
13.0,Mendoza,4.0,Las Heras,00038
13.0,Mendoza,1.0,Capital,00019
13.0,Mendoza,3.0,Guaymallén,00032
13.0,Mendoza,4.0,Las Heras,00039
13.0,Mendoza,3.0,Guaymallén,0030E
13.0,Mendoza,4.0,Las Heras,00036
13.0,Mendoza,2.0,Godoy Cruz,0026A
13.0,Mendoza,4.0,Las Heras,0034D
13.0,Mendoza,1.0,Capital,00009
13.0,Mendoza,1.0,Capital,00010
13.0,Mendoza,1.0,Capital,00011
13.0,Mendoza,2.0,Godoy Cruz,00025
13.0,Mendoza,2.0,Godoy Cruz,0025A
13.0,Mendoza,3.0,Guaymallén,00029
13.0,Mendoza,9.0,San Martín,00069
13.0,Mendoza,3.0,Guaymallén,00030
13.0,Mendoza,4.0,Las Heras,0037A
13.0,Mendoza,5.0,Lavalle,00041
13.0,Mendoza,4.0,Las Heras,00034
13.0,Mendoza,7.0,Luján de Cuyo,00057
13.0,Mendoza,7.0,Luján de Cuyo,00058
13.0,Mendoza,3.0,Guaymallén,00033
13.0,Mendoza,1.0,Capital,00020
13.0,Mendoza,4.0,Las Heras,00037
13.0,Mendoza,4.0,Las Heras,0034B
13.0,Mendoza,1.0,Capital,00012
13.0,Mendoza,1.0,Capital,00013
13.0,Mendoza,7.0,Luján de Cuyo,00059
13.0,Mendoza,6.0,Maipú,00054
13.0,Mendoza,5.0,Lavalle,00043
13.0,Mendoza,3.0,Guaymallén,0029A
13.0,Mendoza,7.0,Luján de Cuyo,00060
13.0,Mendoza,6.0,Maipú,00050
13.0,Mendoza,1.0,Capital,00014
13.0,Mendoza,6.0,Maipú,00051
13.0,Mendoza,2.0,Godoy Cruz,0025B
13.0,Mendoza,6.0,Maipú,0049A
13.0,Mendoza,3.0,Guaymallén,0030D
13.0,Mendoza,4.0,Las Heras,00040
13.0,Mendoza,6.0,Maipú,00055
13.0,Mendoza,6.0,Maipú,00056
13.0,Mendoza,3.0,Guaymallén,0031A
13.0,Mendoza,1.0,Capital,00021
13.0,Mendoza,1.0,Capital,00015
13.0,Mendoza,4.0,Las Heras,0034C
13.0,Mendoza,2.0,Godoy Cruz,00026
13.0,Mendoza,17.0,Malargüe,00125
13.0,Mendoza,17.0,Malargüe,00126
13.0,Mendoza,17.0,Malargüe,00127
13.0,Mendoza,16.0,San Rafael,00116
13.0,Mendoza,16.0,San Rafael,00117
13.0,Mendoza,1.0,Capital,00022
13.0,Mendoza,17.0,Malargüe,0127A
13.0,Mendoza,17.0,Malargüe,00128
13.0,Mendoza,1.0,Capital,00016
13.0,Mendoza,1.0,Capital,00017
13.0,Mendoza,17.0,Malargüe,00129
13.0,Mendoza,18.0,General Alvear,00130
13.0,Mendoza,4.0,Las Heras,0034E
13.0,Mendoza,2.0,Godoy Cruz,00028
13.0,Mendoza,5.0,Lavalle,0043A
13.0,Mendoza,6.0,Maipú,0054A
13.0,Mendoza,1.0,Capital,0022A
13.0,Mendoza,2.0,Godoy Cruz,0027A
13.0,Mendoza,1.0,Capital,00001
13.0,Mendoza,10.0,Junín,00081
13.0,Mendoza,1.0,Capital,00018
13.0,Mendoza,5.0,Lavalle,00042
13.0,Mendoza,3.0,Guaymallén,0031B
13.0,Mendoza,1.0,Capital,00023
13.0,Mendoza,6.0,Maipú,0049B
13.0,Mendoza,5.0,Lavalle,00044
13.0,Mendoza,5.0,Lavalle,00045
13.0,Mendoza,5.0,Lavalle,00046
13.0,Mendoza,15.0,La Paz,00106
13.0,Mendoza,16.0,San Rafael,00107
13.0,Mendoza,1.0,Capital,00002
13.0,Mendoza,1.0,Capital,00003
13.0,Mendoza,6.0,Maipú,00049
13.0,Mendoza,4.0,Las Heras,0040A
13.0,Mendoza,4.0,Las Heras,0040B
13.0,Mendoza,4.0,Las Heras,0040C
13.0,Mendoza,7.0,Luján de Cuyo,0060A
13.0,Mendoza,1.0,Capital,0018A
13.0,Mendoza,1.0,Capital,00024
13.0,Mendoza,1.0,Capital,00004
13.0,Mendoza,1.0,Capital,00005
13.0,Mendoza,7.0,Luján de Cuyo,00063
13.0,Mendoza,1.0,Capital,00006
13.0,Mendoza,1.0,Capital,0018B
13.0,Mendoza,4.0,Las Heras,0034A
13.0,Mendoza,3.0,Guaymallén,0032A
13.0,Mendoza,7.0,Luján de Cuyo,0062A
13.0,Mendoza,1.0,Capital,00007
13.0,Mendoza,6.0,Maipú,00052
13.0,Mendoza,16.0,San Rafael,00108
13.0,Mendoza,1.0,Capital,00008
13.0,Mendoza,9.0,San Martín,00070
13.0,Mendoza,9.0,San Martín,00071
13.0,Mendoza,7.0,Luján de Cuyo,00064
13.0,Mendoza,11.0,Rivadavia,00089
,,,,
13.0,Mendoza,11.0,Rivadavia,00090
13.0,Mendoza,13.0,San Carlos,00097
13.0,Mendoza,13.0,San Carlos,0097A
13.0,Mendoza,13.0,San Carlos,00098
13.0,Mendoza,16.0,San Rafael,0107B
13.0,Mendoza,18.0,General Alvear,00134
13.0,Mendoza,18.0,General Alvear,0134A
13.0,Mendoza,18.0,General Alvear,00135
13.0,Mendoza,18.0,General Alvear,00136
13.0,Mendoza,16.0,San Rafael,0117A
13.0,Mendoza,16.0,San Rafael,00118
13.0,Mendoza,16.0,San Rafael,00119
13.0,Mendoza,7.0,Luján de Cuyo,00065
13.0,Mendoza,9.0,San Martín,00072
13.0,Mendoza,11.0,Rivadavia,00084
13.0,Mendoza,12.0,Tunuyán,00091
13.0,Mendoza,13.0,San Carlos,0098A
13.0,Mendoza,13.0,San Carlos,00099
13.0,Mendoza,16.0,San Rafael,00109
13.0,Mendoza,10.0,Junín,00082
13.0,Mendoza,9.0,San Martín,00073
13.0,Mendoza,16.0,San Rafael,00120
13.0,Mendoza,16.0,San Rafael,0107C
13.0,Mendoza,16.0,San Rafael,00110
13.0,Mendoza,10.0,Junín,00083
13.0,Mendoza,16.0,San Rafael,00121
13.0,Mendoza,7.0,Luján de Cuyo,0065A
13.0,Mendoza,8.0,Tupungato,00066
13.0,Mendoza,9.0,San Martín,00074
13.0,Mendoza,16.0,San Rafael,0107A
13.0,Mendoza,13.0,San Carlos,0099A
13.0,Mendoza,16.0,San Rafael,00122
13.0,Mendoza,16.0,San Rafael,00123
13.0,Mendoza,16.0,San Rafael,00124
13.0,Mendoza,9.0,San Martín,00075
13.0,Mendoza,16.0,San Rafael,00111
13.0,Mendoza,9.0,San Martín,00076
13.0,Mendoza,16.0,San Rafael,00112
13.0,Mendoza,9.0,San Martín,0076A
13.0,Mendoza,9.0,San Martín,0076B
13.0,Mendoza,14.0,Santa Rosa,00100
13.0,Mendoza,8.0,Tupungato,0066A
13.0,Mendoza,10.0,Junín,00077
13.0,Mendoza,8.0,Tupungato,0066B
13.0,Mendoza,14.0,Santa Rosa,0100A
13.0,Mendoza,14.0,Santa Rosa,0100C
13.0,Mendoza,8.0,Tupungato,00067
13.0,Mendoza,14.0,Santa Rosa,00101
13.0,Mendoza,18.0,General Alvear,00131
13.0,Mendoza,12.0,Tunuyán,00092
13.0,Mendoza,8.0,Tupungato,0067A
13.0,Mendoza,14.0,Santa Rosa,0101A
13.0,Mendoza,14.0,Santa Rosa,00102
13.0,Mendoza,16.0,San Rafael,00113
13.0,Mendoza,8.0,Tupungato,00068
13.0,Mendoza,8.0,Tupungato,0068A
13.0,Mendoza,10.0,Junín,00078
13.0,Mendoza,12.0,Tunuyán,00093
13.0,Mendoza,11.0,Rivadavia,00085
13.0,Mendoza,15.0,La Paz,00103
13.0,Mendoza,10.0,Junín,00079
13.0,Mendoza,10.0,Junín,00080
13.0,Mendoza,16.0,San Rafael,00114
13.0,Mendoza,12.0,Tunuyán,0093A
13.0,Mendoza,11.0,Rivadavia,00086
13.0,Mendoza,11.0,Rivadavia,0086A
13.0,Mendoza,18.0,General Alvear,00132
13.0,Mendoza,12.0,Tunuyán,00094
13.0,Mendoza,12.0,Tunuyán,0094A
13.0,Mendoza,12.0,Tunuyán,00095
13.0,Mendoza,12.0,Tunuyán,00096
13.0,Mendoza,11.0,Rivadavia,00087
13.0,Mendoza,11.0,Rivadavia,00088
13.0,Mendoza,16.0,San Rafael,00115
13.0,Mendoza,15.0,La Paz,00104
13.0,Mendoza,15.0,La Paz,00105
13.0,Mendoza,18.0,General Alvear,00133
2.0,Buenos Aires,29.0,Chacabuco,00189
,,,,
2.0,Buenos Aires,2.0,Alberti,00015
2.0,Buenos Aires,2.0,Alberti,00010
2.0,Buenos Aires,19.0,Carlos Casares,00164
2.0,Buenos Aires,2.0,Alberti,00011
2.0,Buenos Aires,2.0,Alberti,00012
2.0,Buenos Aires,2.0,Alberti,00013
2.0,Buenos Aires,2.0,Alberti,00014
2.0,Buenos Aires,14.0,Bragado,00136
2.0,Buenos Aires,31.0,Chivilcoy,00211
2.0,Buenos Aires,19.0,Carlos Casares,0165B
2.0,Buenos Aires,19.0,Carlos Casares,00166
2.0,Buenos Aires,19.0,Carlos Casares,00167
